URL,Mapa,Time1,Mapas_T1,Score_T1,Time2,Mapas_T2,Score_T2,Vencedor
https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,AllMaps,NRG,2,26,Cloud9,0,11,NRG
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,Abyss,MIBR,,13,ENVY,,7,MIBR
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,Corrode,MIBR,,13,ENVY,,11,MIBR
https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,AllMaps,MIBR,2,26,ENVY,0,18,MIBR
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,Split,Sentinels,,5,FURIA,,13,FURIA
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,Breeze,Sentinels,,11,FURIA,,13,FURIA
https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,AllMaps,Sentinels,0,16,FURIA,2,26,FURIA
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,Bind,G2 Esports,,13,100 Thieves,,11,G2 Esports
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,Corrode,G2 Esports,,3,100 Thieves,,13,100 Thieves
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,Split,G2 Esports,,13,100 Thieves,,8,G2 Esports
https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,AllMaps,G2 Esports,2,29,100 Thieves,1,32,G2 Esports
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,Breeze,LOUD,,13,100 Thieves,,11,LOUD
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,Bind,LOUD,,6,100 Thieves,,13,100 Thieves
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,Pearl,LOUD,,2,100 Thieves,,13,100 Thieves
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,AllMaps,LOUD,1,21,100 Thieves,2,37,100 Thieves
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,Abyss,Evil Geniuses,,8,Sentinels,,13,Sentinels
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,Pearl,Evil Geniuses,,11,Sentinels,,13,Sentinels
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,AllMaps,Evil Geniuses,0,19,Sentinels,2,26,Sentinels
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,Abyss,KRÜ Esports,,13,ENVY,,9,KRÜ Esports
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,Pearl,KRÜ Esports,,5,ENVY,,13,ENVY
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,Breeze,KRÜ Esports,,9,ENVY,,13,ENVY
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,AllMaps,KRÜ Esports,1,27,ENVY,2,35,ENVY
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,Pearl,LEVIATÁN,,3,Cloud9,,13,Cloud9
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,Split,LEVIATÁN,,8,Cloud9,,13,Cloud9
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,AllMaps,LEVIATÁN,0,11,Cloud9,2,26,Cloud9
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,Corrode,100 Thieves,,13,Sentinels,,11,100 Thieves
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,Split,100 Thieves,,16,Sentinels,,14,100 Thieves
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,AllMaps,100 Thieves,2,29,Sentinels,0,25,100 Thieves
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,Pearl,ENVY,,18,Cloud9,,20,Cloud9
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,Breeze,ENVY,,13,Cloud9,,8,ENVY
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,Split,ENVY,,11,Cloud9,,13,Cloud9
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,AllMaps,ENVY,1,42,Cloud9,2,41,Cloud9
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,Abyss,NRG,,13,MIBR,,6,NRG
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,Split,NRG,,11,MIBR,,13,MIBR
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,Breeze,NRG,,8,MIBR,,13,MIBR
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,AllMaps,NRG,1,32,MIBR,2,32,MIBR
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,Abyss,FURIA,,13,G2 Esports,,7,FURIA
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,Bind,FURIA,,6,G2 Esports,,13,G2 Esports
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,Split,FURIA,,13,G2 Esports,,3,FURIA
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,AllMaps,FURIA,2,32,G2 Esports,1,23,FURIA
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,Haven,LOUD,,5,Evil Geniuses,,13,Evil Geniuses
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,Abyss,LOUD,,12,Evil Geniuses,,14,Evil Geniuses
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,AllMaps,LOUD,0,17,Evil Geniuses,2,27,Evil Geniuses
https://www.vlr.gg/596420/kr-esports-vs-leviat-n-vct-2026-americas-kickoff-lr1,Bind,KRÜ Esports,,4,LEVIATÁN,,13,LEVIATÁN
https://www.vlr.gg/596420/kr-esports-vs-leviat-n-vct-2026-americas-kickoff-lr1,Split,KRÜ Esports,,10,LEVIATÁN,,13,LEVIATÁN
https://www.vlr.gg/596420/kr-esports-vs-leviat-n-vct-2026-americas-kickoff-lr1,AllMaps,KRÜ Esports,0,14,LEVIATÁN,2,26,LEVIATÁN
https://www.vlr.gg/596415/nrg-vs-100-thieves-vct-2026-americas-kickoff-mr3,Haven,NRG,,13,100 Thieves,,9,NRG
https://www.vlr.gg/596415/nrg-vs-100-thieves-vct-2026-americas-kickoff-mr3,Corrode,NRG,,13,100 Thieves,,11,NRG
https://www.vlr.gg/596415/nrg-vs-100-thieves-vct-2026-americas-kickoff-mr3,AllMaps,NRG,2,26,100 Thieves,0,20,NRG
https://www.vlr.gg/596416/g2-esports-vs-cloud9-vct-2026-americas-kickoff-mr3,Corrode,G2 Esports,,13,Cloud9,,11,G2 Esports
https://www.vlr.gg/596416/g2-esports-vs-cloud9-vct-2026-americas-kickoff-mr3,Bind,G2 Esports,,13,Cloud9,,9,G2 Esports
https://www.vlr.gg/596416/g2-esports-vs-cloud9-vct-2026-americas-kickoff-mr3,AllMaps,G2 Esports,2,26,Cloud9,0,20,G2 Esports
https://www.vlr.gg/596421/envy-vs-evil-geniuses-vct-2026-americas-kickoff-lr2,Pearl,ENVY,,14,Evil Geniuses,,16,Evil Geniuses
https://www.vlr.gg/596421/envy-vs-evil-geniuses-vct-2026-americas-kickoff-lr2,Corrode,ENVY,,5,Evil Geniuses,,13,Evil Geniuses
https://www.vlr.gg/596421/envy-vs-evil-geniuses-vct-2026-americas-kickoff-lr2,AllMaps,ENVY,0,19,Evil Geniuses,2,29,Evil Geniuses
https://www.vlr.gg/596422/sentinels-vs-leviat-n-vct-2026-americas-kickoff-lr2,Corrode,Sentinels,,10,LEVIATÁN,,13,LEVIATÁN
https://www.vlr.gg/596422/sentinels-vs-leviat-n-vct-2026-americas-kickoff-lr2,Bind,Sentinels,,12,LEVIATÁN,,14,LEVIATÁN
https://www.vlr.gg/596422/sentinels-vs-leviat-n-vct-2026-americas-kickoff-lr2,AllMaps,Sentinels,0,22,LEVIATÁN,2,27,LEVIATÁN
https://www.vlr.gg/596417/nrg-vs-g2-esports-vct-2026-americas-kickoff-mr4,Pearl,NRG,,3,G2 Esports,,13,G2 Esports
https://www.vlr.gg/596417/nrg-vs-g2-esports-vct-2026-americas-kickoff-mr4,Split,NRG,,8,G2 Esports,,13,G2 Esports
https://www.vlr.gg/596417/nrg-vs-g2-esports-vct-2026-americas-kickoff-mr4,AllMaps,NRG,0,11,G2 Esports,2,26,G2 Esports
https://www.vlr.gg/596423/100-thieves-vs-evil-geniuses-vct-2026-americas-kickoff-lr3,Haven,100 Thieves,,13,Evil Geniuses,,11,100 Thieves
https://www.vlr.gg/596423/100-thieves-vs-evil-geniuses-vct-2026-americas-kickoff-lr3,Bind,100 Thieves,,15,Evil Geniuses,,13,100 Thieves
https://www.vlr.gg/596423/100-thieves-vs-evil-geniuses-vct-2026-americas-kickoff-lr3,AllMaps,100 Thieves,2,28,Evil Geniuses,0,24,100 Thieves
https://www.vlr.gg/596424/cloud9-vs-leviat-n-vct-2026-americas-kickoff-lr3,Bind,Cloud9,,13,LEVIATÁN,,5,Cloud9
https://www.vlr.gg/596424/cloud9-vs-leviat-n-vct-2026-americas-kickoff-lr3,Breeze,Cloud9,,13,LEVIATÁN,,7,Cloud9
https://www.vlr.gg/596424/cloud9-vs-leviat-n-vct-2026-americas-kickoff-lr3,AllMaps,Cloud9,2,26,LEVIATÁN,0,12,Cloud9
https://www.vlr.gg/596408/mibr-vs-furia-vct-2026-americas-kickoff-ubf,Bind,MIBR,,13,FURIA,,8,MIBR
https://www.vlr.gg/596408/mibr-vs-furia-vct-2026-americas-kickoff-ubf,Abyss,MIBR,,8,FURIA,,13,FURIA
https://www.vlr.gg/596408/mibr-vs-furia-vct-2026-americas-kickoff-ubf,Haven,MIBR,,11,FURIA,,13,FURIA
https://www.vlr.gg/596408/mibr-vs-furia-vct-2026-americas-kickoff-ubf,Breeze,MIBR,,13,FURIA,,2,MIBR
https://www.vlr.gg/596408/mibr-vs-furia-vct-2026-americas-kickoff-ubf,Split,MIBR,,8,FURIA,,13,FURIA
https://www.vlr.gg/596408/mibr-vs-furia-vct-2026-americas-kickoff-ubf,AllMaps,MIBR,2,53,FURIA,3,49,FURIA
https://www.vlr.gg/596425/100-thieves-vs-cloud9-vct-2026-americas-kickoff-lr4,Pearl,100 Thieves,,14,Cloud9,,12,100 Thieves
https://www.vlr.gg/596425/100-thieves-vs-cloud9-vct-2026-americas-kickoff-lr4,Split,100 Thieves,,11,Cloud9,,13,Cloud9
https://www.vlr.gg/596425/100-thieves-vs-cloud9-vct-2026-americas-kickoff-lr4,Abyss,100 Thieves,,13,Cloud9,,2,100 Thieves
https://www.vlr.gg/596425/100-thieves-vs-cloud9-vct-2026-americas-kickoff-lr4,AllMaps,100 Thieves,2,38,Cloud9,1,27,100 Thieves
https://www.vlr.gg/596418/mibr-vs-g2-esports-vct-2026-americas-kickoff-mbf,Breeze,MIBR,,6,G2 Esports,,13,G2 Esports
https://www.vlr.gg/596418/mibr-vs-g2-esports-vct-2026-americas-kickoff-mbf,Haven,MIBR,,4,G2 Esports,,13,G2 Esports
https://www.vlr.gg/596418/mibr-vs-g2-esports-vct-2026-americas-kickoff-mbf,Corrode,MIBR,,7,G2 Esports,,13,G2 Esports
https://www.vlr.gg/596418/mibr-vs-g2-esports-vct-2026-americas-kickoff-mbf,AllMaps,MIBR,0,17,G2 Esports,3,39,G2 Esports
https://www.vlr.gg/596426/nrg-vs-100-thieves-vct-2026-americas-kickoff-lr5,Pearl,NRG,,13,100 Thieves,,3,NRG
https://www.vlr.gg/596426/nrg-vs-100-thieves-vct-2026-americas-kickoff-lr5,Abyss,NRG,,13,100 Thieves,,8,NRG
https://www.vlr.gg/596426/nrg-vs-100-thieves-vct-2026-americas-kickoff-lr5,AllMaps,NRG,2,26,100 Thieves,0,11,NRG
https://www.vlr.gg/596427/mibr-vs-nrg-vct-2026-americas-kickoff-lbf,Bind,MIBR,,13,NRG,,9,MIBR
https://www.vlr.gg/596427/mibr-vs-nrg-vct-2026-americas-kickoff-lbf,Corrode,MIBR,,13,NRG,,5,MIBR
https://www.vlr.gg/596427/mibr-vs-nrg-vct-2026-americas-kickoff-lbf,Split,MIBR,,10,NRG,,13,NRG
https://www.vlr.gg/596427/mibr-vs-nrg-vct-2026-americas-kickoff-lbf,Abyss,MIBR,,4,NRG,,13,NRG
https://www.vlr.gg/596427/mibr-vs-nrg-vct-2026-americas-kickoff-lbf,Haven,MIBR,,5,NRG,,13,NRG
https://www.vlr.gg/596427/mibr-vs-nrg-vct-2026-americas-kickoff-lbf,AllMaps,MIBR,2,45,NRG,3,53,NRG
